Publication_Type	Authors	Article_Title	Source_Title	Book_Series_Subtitle	Volume	Issue	Special_Issue	Meeting_Abstract	Start_Page	End_Page	Article_Number	DOI	Document_Type	Publication_Date	Publication_Year	Abstract	Times_Cited_WoS_Core	Times_Cited_CSCD	Times_Cited_RSCI	Times_Cited_ARCI	Times_Cited_BCI	Times_Cited_SCIELO	Times_Cited_All_Databases	Indexed_Date	UT_(Unique_ID)	Climate	Land_use	Spatial	Inv_spp	Seeds	Fire	Restor	Class_survey	Veg_dynamics	DBs	Grassland	Forest	Wetlands	Other	INCLUDE
J	"Muoghalu, Joseph, I; Oakhumen, Arthur"	"Nutrient content of incident rainfall, throughfall and stemflow in a Nigerian secondary lowland rainforest"	APPLIED VEGETATION SCIENCE	NA	3	2	NA	NA	181	188	NA	10.2307/1478996	Article	DEC 2000	2000	"Nutrient content of rainfall, throughfall and stemflow was studied over one year in the open and under the crowns of three tree species in a secondary rain forest at Ile-Ife, Nigeria. Throughfall and stemflow comprised 78.8 % and 5.2 % respectively; 16.0 % of the incident rainfall was intercepted by the forest canopy. The concentrations of various nutrient elements in throughfall and stemflow were higher than those of incident rainfall. In throughfall and stemflow potassium concentration was highest and that of ammonium nitrogen was the lowest. Only calcium and sodium concentrations showed significant monthly variation in incident rainfall. Ca, Mg, K. Cu and P showed significant monthly variation in throughfall and stemflow. The concentrations of the elements were highest during the heavy-rain months (May-September). High concentrations of some of the elements were recorded also in November, the last rain month and the beginning of the dry season. The concentration of these elements in stemflow and throughfall was affected by tree species. The highest quantity of each element was deposited in the forest via throughfall followed by incident precipitation and the lowest via stemflow. The tree species affected the quantities of these elements by the volume of their stemflow and throughfall and the concentration of the various elements herein. Total nutrient concentration was much higher than available (dissolved) nutrient concentration. This was very pronounced with micronutrients."	18	3	0	0	13	1	22	2000-12-01	WOS:000208472300005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	YES
J	"Travers, Eliane; Pitz, Witja Till; Fichtner, Andreas; Matthies, Diethart; Haerdtle, Werner"	The role of semi-open habitats as dispersal corridors for plant species of woodlands and open habitats	APPLIED VEGETATION SCIENCE	NA	24	1	NA	NA	NA	NA	NA	10.1111/avsc.12526	Article	JAN 2021	2021	"Questions European pasture landscapes have been shaped by grazing and alternate husbandry. They are structurally characterised by mosaics of open habitat patches, individual trees and groups of trees or shrubs. We investigated whether these semi-open habitats may act as stepping stones and thus as dispersal corridors for both plants from woodlands and open habitats to mitigate habitat fragmentation effects. We (a) contrasted the plant communities in semi-open habitats with those of woodlands and open habitats, and (b) explored which life-history traits or environmental requirements are associated with the presence or absence of species in semi-open habitats. Location Swabian Jura, South Germany; Lueneburg Heath, North Germany. Methods We selected four study sites in two contrasting landscapes and conducted vegetation surveys and analysed canopy closure and soil chemical properties in four different habitat types: woodlands, semi-open habitats with high and low canopy closure and open habitats. We tested whether habitat type affected species composition, identified habitat-specific indicator species and compared Ellenberg indicator values for light and moisture and species' dispersal and establishment traits across these habitat types. Results Plant communities of woodlands were significantly different from those of all other habitat types, whereas open habitats showed some similarities to semi-open habitats. On average, 73% of open habitat and 39% of woodland species were present in semi-open habitats. Habitat requirements as well as dispersal and establishment traits of woodland species were often more specialised and differed from those of species of the other habitat types, making them less capable to disperse into semi-open habitats. Conclusions Semi-open corridors have the potential to connect patches of open habitats and to a lesser extent also of woodlands without creating new barriers for either habitat type. Thus, semi-open corridors may counteract habitat fragmentation effects and are a promising tool for biodiversity conservation, particularly in fragmented pasture landscapes."	4	1	0	0	4	0	4	2020-09-13	WOS:000568603700001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	YES
J	"Curzon, Miranda T.; D'Amato, Anthony W.; Palik, Brian J."	"Bioenergy harvest impacts to biodiversity and resilience vary across aspen-dominated forest ecosystems in the Lake States region, USA"	APPLIED VEGETATION SCIENCE	NA	19	4	NA	NA	667	678	NA	10.1111/avsc.12256	Article	OCT 2016	2016	"QuestionsDoes the increase in disturbance associated with removing harvest residues negatively impact biodiversity and resilience in aspen-dominated forest ecosystems? How do responses of functional diversity measures relate to community recovery and standing biomass?LocationAspen (Populus tremuloides, Michx.) mixedwood forests in Minnesota and Michigan, USA.MethodsThree levels for two factors, organic matter removal and compaction, were fully crossed, resulting in nine experimental treatments that spanned a range of disturbance severity. Each treatment was replicated three times at each of three sites dominated by the same tree species but having different soil textures (clay, silty loam, sandy). Community composition and taxonomic diversity (species richness, species evenness, Shannon diversity index) were quantified based on woody species abundance sampled 5, 10 and 15yr after disturbance. Community composition response was assessed using non-metric multidimensional scaling. Functional diversity (functional richness, evenness, dispersion and divergence) was also estimated using eight species effect and response traits. Finally, we examined community recovery as well as responses of species and functional diversity to disturbance severity over time using repeated measures ANOVA.ResultsTwo responses indicated a potentially negative impact of whole-tree harvest relative to conventional, stem-only harvest: functional richness on silty loam soils and species evenness on clayey soils. Otherwise, negative impacts were restricted to forest floor removal or increased compaction. Recovery in community composition was reduced by the most severe treatments, particularly forest floor removal, across the study, but the responses of functional and taxonomic diversity varied among sites, with some measures increasing as a result of severe disturbance.ConclusionsMaximization of standing biomass may mean a short-term sacrifice in species and functional diversity. Also, examinations of forest management impacts on species and functional diversity and composition should apply multiple metrics and indices to ensure potential impacts are not obscured by the reliance on a single approach."	8	0	0	0	8	0	9	2016-11-23	WOS:000386136600013	0	0	0	0	0	0	0	0	0	0	0	1	0	0	YES
J	"Massad, Tara J."	Interactions in tropical reforestation - how plant defence and polycultures can reduce growth-limiting herbivory	APPLIED VEGETATION SCIENCE	NA	15	3	NA	NA	338	348	NA	10.1111/j.1654-109X.2012.01185.x	Article	AUG 2012	2012	"Questions Can the growth of saplings be improved by limiting herbivory during reforestation? Can chemical ecology and diverse planting designs be applied to decrease herbivory in tropical reforestation? Location Reforestation plantings in Heredia, Costa Rica. Methods This study directly evaluates the effects of herbivory on seedling growth and the role of two putative plant defences, saponins and leaf toughness, in limiting herbivory in reforestation. Four planting treatments were studied in a replicated block design in cattle pastures in Costa Rica: (1) a monoculture of a fast-growing species low in saponins (Dipteryx panamensis); (2) a monoculture of a slower-growing, saponin-rich species (Cojoba arborea); (3) a polyculture consisting of half D. panamensis and half three other defended species; and (4) a polyculture of half C. arborea and half the same other defended species. Growth and herbivory were measured every 6 mo during the first 2 yr of plot development and again after 5 yr of growth. Results Dipteryx panamensis was the fastest-growing species, and individuals planted in polycultures grew faster in terms of height than individuals in monoculture. Herbivory was negatively related to sapling growth, and damage during the first 6 mo of plot establishment decreased growth even after 5 yr. Patterns of herbivory varied through time, resulting in changes in the importance of plant defences. For example, leaf toughness, which is an effective defence against many herbivores, was negatively related to herbivory at multiple time periods. In contrast, saponins were not a deterrent to all herbivores, so they were not consistently effective as a defence; however saponins were negatively related to Atta cephalotes (leaf-cutter ant) damage. Saponins are therefore a promising defence against leaf-cutter ants but not against all herbivores. Conclusions Plantinsect interactions influence reforestation through growth-limiting herbivore pressure on seedlings, and this herbivory is likely facilitated by reforestation methods that favour monocultures of fast-growing species that lack strong antiherbivore defences. This study demonstrates the potential for reducing herbivory and improving sapling growth by reforesting with polycultures of fast-growing and well-defended species."	10	0	0	0	8	0	10	2012-07-25	WOS:000305936800005	0	0	0	0	0	0	0	0	0	0	0	1	0	0	YES
J	"Behling, Hermann; Pillar, Valerio D.; Mueller, Sandra C.; Overbeck, Gerhard E."	Late-Holocene fire history in a forest-grassland mosaic in southern Brasil:: Implications for conservation	APPLIED VEGETATION SCIENCE	NA	10	1	NA	NA	81	90	NA	10.1658/1402-2001(2007)10[81:LFHIAF]2.0.CO;2	Article	APR 2007	2007	"Question: Is the diverse mosaic of forest/grassland (Campos) vegetation on the hills in the Porto Alegre region natural or of anthropogenic origin? What are the best approaches to management and conservation of forest/grassland mosaics in southern Brazil?Location: 280 m a.s.l., Rio Grande do Sul State (30 degrees 04'32S; 51 degrees 06'05W, southern Brazil.Methods: A 50-cm long radiocarbon dated sediment core from a swamp on Morro Santana was analysed for pollen and charcoal, and multivariate data analysis was used to reconstruct past vegetation and fire dynamics.Results: The formation of swamp deposits is related to a change to wetter climatic conditions since 1230 cal yr BP. The diverse forest/grassland mosaic existed already at that time and can be seen as natural in origin as it has been also shown from other studies n southern Brazil. Since 580 cal yr BP, forests expanded continuously. The marked higher occurrence of the pioneer Myrsine during the last 70 years, indicates a change in the disturbance regime. In the past, vegetation has been influenced by mostly anthropogenic fire, set first by Amerindians and later by European settlers.Conclusions: Management for conservation of forest/grassland mosaics should take into account, first, that grasslands are remnants of earlier drier Holocene periods and not a result of deforestation and, second, the history of disturbance by grazing and ire. Suppression of grazing and burning has likely resulted in a trend towards more woody vegetation under modern wet climatic conditions. If management for conservation excludes fire, the present grassland patches will tend to disappear due to forest expansion under the modern humid climate. Maintaining or reintroducing cattle grazing in conservation areas could be an alternative to fire."	68	1	0	0	59	9	79	2007-04-01	WOS:000245934700010	0	0	0	0	0	1	0	0	1	0	0	0	0	0	YES
J	"Asada, T; Warner, BG; Schiff, SL"	Effects of shallow flooding on vegetation and carbon pools in boreal peatlands	APPLIED VEGETATION SCIENCE	NA	8	2	NA	NA	199	208	NA	10.1658/1402-2001(2005)008[0199:EOSFOV]2.0.CO;2	Article	NOV 2005	2005	"Question: What are the effects of shallow flooding on boreal peatlands on vegetation composition and size of carbon pools in the living and dead vegetation?Location: Lake 979, Experimental Lakes Area, northwestern Ontario, Canada.Methods: A boreal basin peatland complex with treed bog, open bog, and open water was experimentally flooded by raising water level ca. 1.3 m. Vegetation and above-ground biomass were compared between pre-flood conditions and those nine years after flooding. Peat accumulation since flooding was also quantified.Results: Flooding caused almost all trees to die, leading to a net loss of 86% of the above-ground living plant biomass after nine years of the flooding. Floating up of peat was rapid in the central part of the basin, and the floating peat mats were characterized by newly established open bog community. Wetland types were diversified from bog into open bog, fen, and marsh, accompanied with great species turnover. Floating open bog community accumulated the greatest amount of peat since flooding.Conclusions: This study shows that shallow flooding of bog vegetation can lead to quick re-establishment of open bog vegetation upon the floating up of peat mats as well as changes to more diverse vegetation over decadal time spans. We estimate that the carbon pools in 2002 in living and dead plant biomass since 1992 are comparable to what they were in the above-ground biomass in 1992. Flooding caused an initial net decrease in carbon stores, but carbon in the pre-flood living plant biomass was replaced by both carbon in dead biomass of the pre-flood vegetation and newly sequestered carbon in new peat growth and post-flood living plant biomass. Possible vegetation change toward bog-dominated system could lead to increasing rate of new peat growth, which could affect future carbon sink/source strength of the system."	23	0	0	0	19	0	37	2005-11-01	WOS:000235079600011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	YES
J	"Chidumayo, EN"	Development of Brachystegia-Julbernardia woodland after clear-felling in central Zambia: Evidence for high resilience	APPLIED VEGETATION SCIENCE	NA	7	2	NA	NA	237	242	NA	10.1658/1402-2001(2004)007[0237:DOBWAC]2.0.CO;2	Article	NOV 2004	2004	"Question: Does the development of Brachystegia-Julber-nardia (miombo) woodland after felling, and under a variable fire regime. occur via a seral stage of fire-tolerant species?Location: Four sites in central Zambia, Africa.Methods: Trees in replicate plots were clear-cut and stumps and resprouts enumerated. Species recruited into the tree layer (> 2.0 m tall) were monitored for 11 years (1991 - 2001) and fire occurrence and herbaceous biomass assessed annually to determine fuel loads.Results: Fire frequency was variable at the study sites and fuel loads were generally too low to suppress woodland regeneration after felling. However, at one site a change from low to high fire frequency arrested woodland development and triggered a regression towards a 'fire-trap' vegetation type in which a few fire-tolerant species survived. There was no evidence to support the hypothesis that miombo woodland regeneration is facilitated by a sere of fire-tolerant species. All regrowth after felling was from resprouting plants present before felling. Trees with a previous history of felling sprouted more vigorouslv than trees that had not been felled before. Species richness ill the tree layer increased with time since felling because resprout species had different height growth rates.Conclusion: The resilience of miombo trees after clear-felling is largely due to their capacity to regenerate vegetatively from resprouts and stumps after release from frequent fires. Coppicing is therefore recommended as a suitable management technique for miombo, woodland in central southern Africa."	36	2	0	0	28	0	37	2004-11-01	WOS:000225645800011	0	0	0	0	0	1	0	0	0	0	0	1	0	0	YES
J	"van den Berg, LJL; Vergeer, P; Roelofs, JGM"	Heathland restoration in The Netherlands: Effects of turf cutting depth on germination of Arnica montana	APPLIED VEGETATION SCIENCE	NA	6	2	NA	NA	117	124	NA	NA	Article; Proceedings Paper	DEC 2003	2003	"Germination experiments were conducted in a heathland after turf cutting and in a climate chamber to investigate the effects of turf cutting depth, aluminium toxicity and aluminium detoxification by humic acids and base cations on the germination and establishment of Arnica montana. Turfs were cut at three different depths, creating a gradient from organic to mineral soils. Germination and establishment of A. montana were negatively correlated with turf cutting depth. The removal of organic matter resulted in a major decrease in organic fraction of the soil and its nutrients. It also resulted in a considerable decrease in moisture content and humic acids. Additional liming after turf cutting increased germination and establishment in all plots and at all depths.Germination experiments under controlled conditions in a climate chamber revealed a significantly higher germination at low aluminium/calcium (Al:Ca) ratios. High Al:Ca ratios resulted in poor germination, suggesting Al toxicity. Addition of humic acids increased germination, even at high Al:Ca ratios, suggesting immobilization of Al by humic acids.It is concluded that turf cutting can have a marked effect on the success of heathland restoration. It results in the intended removal of the eutrophic layer but also in the unintentional removal of much of the buffering mechanisms and/or Al immobilizing compounds. Additional buffering and/or less deep turf cutting may be necessary to allow germination and establishment of rare herbaceous species such as A. montana."	29	0	0	0	25	0	29	2003-12-01	WOS:000220133300003	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Aude, Erik; Poulsen, Roar S."	Influence of management on the species composition of epiphytic cryptogams in Danish Fagus forests	APPLIED VEGETATION SCIENCE	NA	3	1	NA	NA	81	88	NA	10.2307/1478921	Article	MAY 2000	2000	"The purpose of this study is to evaluate and to quantify the influence of management on the epiphytic species composition in Danish Fagus sylvatica forests. Trunks were chosen at random within selected blocks in both managed and unmanaged Fagus stands.117 trunks in 43 sample plots in three forests were investigated. Cover was estimated for 72 lichens, 29 bryophytes and two fungi on vertical trunks 0.3 -2 m above ground. 18 explanatory variables were recorded and arranged in three groups: eight management-related variables, six micro-climatic- and soil variables, and four geographical- and geological variables. Canonical Correspondence Analysis was used to test and to quantify the explaining power of the three groups of variables applying the variation partitioning approach. Detrended Correspondence Analysis was used to evaluate whether important gradients were ignored. It was concluded that the traditional shelterwood uniform system used in Fagus forests has a marked influence on the epiphytic species composition. Thus, management-related variables explained more than one third of the total variation explained, which equals 10.9% of the total variation. Microclimatic and soil variables explained 9.0%, and geographical and geological variables explained 6.0%. The following three recommendations are suggested to reduce the significant influence of management on the epiphytic species composition. First, it should be attempted to ensure a continuous occurrence of some big trees per ha to be left for natural death and decomposition. Second, regular thinning is necessary, especially in the first part of rotation. Third, a multi-layered forest, where wind and desiccation effects are minimized, is recommended."	51	2	0	0	43	1	55	2000-05-01	WOS:000208472200010	0	0	0	0	0	0	0	0	0	0	0	1	0	0	YES
J	"Pinke, Gyula; Ver, Andras; Reder, Krisztina; Koltai, Gabor; Schlogl, Gerhard; Bede-Fazekas, Akos; Czucz, Balint; Botta-Dukat, Zoltan"	Drivers of species composition in arable-weed communities of the Austrian-Hungarian borderland region: What is the role of the country?	APPLIED VEGETATION SCIENCE	NA	27	1	NA	NA	NA	NA	e12764	10.1111/avsc.12764	Article	JAN 2024	2024	"Questions: Due to their high ecological and agronomical variability, borderland regions offer an excellent opportunity to study assembly patterns. In this study we compared the influence of various factors on summer annual weed communities consisting of both native and introduced species.Location: The borderland region of Austria and Hungary. Methods: We assessed the abundance of weed species in 300 fields of six summer annual crops, and collected information on 26 background variables for each plot. We applied redundancy analysis (RDA) to estimate multivariate species responses and variation partitioning to compare the relative importance of three groups of variables (environmental variables, management variables, and country as a singleton group), and we also checked for statistical association between country and the predictors of the other two groups. Results: The full RDA model explained 22.02% of the variance in weed species composition. Variation partitioning showed that environment and management had similarly high (similar to 8%) influence on weeds, while country had a modest yet substantial (similar to 1%) effect, and there was relatively little overlap between the variance attributable to the three groups. Comparing the individual variables, country ranked third (after preceding crop, and actual crop). The effects of 15 further variables were also significant, including seven management, and seven environmental variables, as well as the location of the sampling plots within the fields. Comparisons between the countries showed that farming type, preceding crops, tillage system, tillage depth and field size were significantly different between the countries. Conclusions: Country exhibited a small but significant influence on weed community composition, which could not be explained with easily accessible management and environmental variables. This suggests that the distinct historical agronomical background of the two countries, possibly involving some legacies of the former Iron Curtain period, still has an impact on the weed species composition of arable fields."	4	0	0	0	3	0	4	2024-01-24	WOS:001136872800001	0	0	0	0	0	0	0	0	0	0	0	0	0	1	YES
